pref_idx,age_group,median,lwr_95CrI,upr_95CrI,census_mean,census_lwr95,census_upr95,overlap
43,30-39,0.00920374,0.009119480999999999,0.009288663,0.009205357326569965,0.009123254404242801,0.009288192191952293,TRUE
44,30-39,0.00558419,0.0055180475000000005,0.005648852,0.005578380930159789,0.005514433426450416,0.005643065785989449,TRUE
45,30-39,0.005155855,0.00509494,0.00521941175,0.005159099741171511,0.005097603697343158,0.005221333762412131,TRUE
46,30-39,0.00635722,0.006289895500000001,0.0064297015,0.0063544393531112416,0.006286190034444088,0.006423424866529543,TRUE
47,30-39,0.012073750000000001,0.0119794,0.0121686,0.012071416009631044,0.011977478287936959,0.01216608140010432,TRUE
1,40-49,0.04235225,0.0422007,0.04250551,0.04235699753197971,0.042203048812106125,0.04251148290225,TRUE
2,40-49,0.00603495,0.005975155250000001,0.0060952605000000005,0.00603421039376905,0.005975198138874504,0.006093801892605968,TRUE
3,40-49,0.00438507,0.00433444625,0.0044357647500000005,0.004381537315642547,0.0043312531020055,0.004432402711212187,TRUE
4,40-49,0.01711845,0.017022297500000002,0.0172182025,0.017118170398714248,0.017019130847166445,0.01721777619671183,TRUE
5,40-49,0.003631295,0.003585769,0.00367468425,0.003628310344774955,0.0035825609976851843,0.003674641757061238,TRUE
6,40-49,0.005199145,0.005143809250000001,0.005255403,0.005195052970095287,0.00514029562135222,0.005250390546810113,TRUE
7,40-49,0.008416400000000001,0.008346668250000001,0.008487622749999998,0.008415079191856906,0.008345421066675584,0.0084853137690791,TRUE
8,40-49,0.01375635,0.013665885,0.013845805000000001,0.013752993447612187,0.013664099871494447,0.013842457216320115,TRUE
9,40-49,0.0109238,0.0108452875,0.011002505000000001,0.010925988390994245,0.01084667480950717,0.011005875480130139,TRUE
10,40-49,0.009036005,0.0089615075,0.009107331,0.009037044725045445,0.008964870193909997,0.00910979497888023,TRUE
11,40-49,0.0718321,0.07163059000000001,0.07202421,0.07183663750932948,0.07163916751503233,0.07203460958502436,TRUE
12,40-49,0.0580927,0.0579215925,0.058273305,0.05809615968717041,0.05791729850098276,0.05827553906738689,TRUE
13,40-49,0.166903,0.166614,0.167198,0.16692822288802636,0.16664287386246002,0.16721396248681322,TRUE
14,40-49,0.104761,0.104528,0.105006025,0.10476738489058748,0.10453311355570487,0.10500211969096296,TRUE
15,40-49,0.0123215,0.012235497500000001,0.0124103,0.012333233106576656,0.012249007986288555,0.012418030084322422,TRUE
16,40-49,0.00465584,0.004604247499999999,0.0047094605,0.004651233781199394,0.004599423246338176,0.0047036251817363945,TRUE
17,40-49,0.00686482,0.00680312525,0.00693046025,0.00686375215398493,0.006800820914003412,0.006927261665155137,TRUE
18,40-49,0.00379751,0.00374939825,0.00384511075,0.0037942186968181312,0.0037474323569018394,0.003841586907380199,TRUE
19,40-49,0.00261653,0.00257763825,0.0026557705,0.00261149209149838,0.002572703595082044,0.002650863845472776,TRUE
20,40-49,0.00796034,0.00789223975,0.008028954500000001,0.007964669305123318,0.007896893608212134,0.00803302198224393,TRUE
21,40-49,0.00851101,0.008437238,0.008578945250000001,0.008508183234861817,0.008438142486579453,0.008578800326007545,TRUE
22,40-49,0.02537545,0.0252549925,0.0254967025,0.025372530644203663,0.025252396949093824,0.02549322090637197,TRUE
23,40-49,0.069631,0.0694403975,0.069824415,0.06962854539432614,0.0694339077410813,0.0698236877182654,TRUE
24,40-49,0.008717655000000001,0.00864483175,0.0087896085,0.008712859499893923,0.008641985089155337,0.00878431001348434,TRUE
25,40-49,0.00876859,0.00869386825,0.00883878275,0.008763837779178578,0.008692757297771013,0.008835494303658816,TRUE
26,40-49,0.0230626,0.022949095,0.0231767075,0.023063397748103197,0.022948739438184883,0.023178615332861103,TRUE
27,40-49,0.09262345,0.092397580000000007,0.092848005,0.09263974382651512,0.09241798106366288,0.09286198427621474,TRUE
28,40-49,0.0455299,0.0453684975,0.04569261,0.04553199802802584,0.045372637267169315,0.04569189171614715,TRUE
29,40-49,0.009191055,0.009115867500000001,0.00926565375,0.009188911155848536,0.009116135820486196,0.009262262035825593,TRUE
30,40-49,0.00353502,0.00348813675,0.0035811102500000005,0.003530016896094362,0.003484893255948795,0.00357572271669925,TRUE
31,40-49,0.00228963,0.002253126,0.002324251,0.0022839490156155323,0.0022476874314036966,0.0023207942414754735,TRUE
32,40-49,0.001810615,0.0017776375,0.00184352,0.0018106446920774565,0.0017783825261616887,0.001843491054656815,TRUE
33,40-49,0.009653895,0.0095799845,0.009727584000000001,0.009646952521516955,0.009572395401021973,0.009722084649509119,TRUE
34,40-49,0.0206967,0.0205910875,0.0208087,0.020699318203671963,0.02059057957098697,0.020808618883410304,TRUE
35,40-49,0.0072567050000000004,0.0071913345,0.00732134425,0.007255857541656428,0.0071911582264267745,0.007321134668276391,TRUE
36,40-49,0.00226382,0.00222811925,0.00230022,0.002259680912602777,0.002223613605654329,0.002296331889657074,TRUE
37,40-49,0.00346014,0.003415497,0.0035047515,0.003455838920847827,0.0034111933260890575,0.003501066783049963,TRUE
38,40-49,0.007538319999999999,0.007470379250000001,0.007605012,0.007538832780559876,0.007472887630754276,0.0076053554099277595,TRUE
39,40-49,0.00329107,0.0032467265,0.0033341625000000005,0.0032932884195359755,0.0032497088579960674,0.0033374504391324375,TRUE
40,40-49,0.0400225,0.0398720825,0.04017020500000001,0.0400185597567695,0.0398687469157461,0.0401689119903348,TRUE
41,40-49,0.002873535,0.002832417,0.0029151837499999996,0.0028720307823334314,0.0028313444905131505,0.0029133000261937357,TRUE
42,40-49,0.006118325,0.00605718325,0.00617826225,0.006119377698681738,0.006059950933225446,0.006179383608209831,TRUE
43,40-49,0.008889105000000001,0.00881693325,0.00896154,0.008883651998455389,0.008812089598969775,0.008955790300514754,TRUE
44,40-49,0.005735865,0.005678777249999999,0.00579551975,0.0057330722350007095,0.005675550035836838,0.0057911740312335406,TRUE
45,40-49,0.005203625,0.005151265,0.00525632075,0.005206958077233619,0.0051521380151058884,0.005262358353372708,TRUE
46,40-49,0.006219005,0.006158308750000001,0.00627722175,0.006216755369890152,0.006156858249506968,0.006277231520156205,TRUE
47,40-49,0.011071049999999999,0.0109905,0.0111513,0.011072818045700348,0.010992977261074116,0.011153232165797104,TRUE
1,50-59,0.04241085,0.0422469875,0.04257751,0.04241349658573629,0.04225007471666182,0.042577522464150135,TRUE
2,50-59,0.00644811,0.0063843582500000004,0.00651378075,0.0064476280552914,0.0063829301919126,0.00651297740257522,TRUE
3,50-59,0.00443115,0.00437844875,0.0044841915,0.004430596682206743,0.004376967092120378,0.004484880418658182,TRUE
4,50-59,0.0165526,0.016451797499999997,0.0166523,0.01654068811008112,0.016437391083985786,0.016644623297349066,TRUE
5,50-59,0.003702525,0.0036522992499999998,0.00375280025,0.00370023889966987,0.0036512388877239592,0.0037498940220453956,TRUE
6,50-59,0.00533887,0.0052789065000000005,0.005400215,0.0053374017577724,0.005278533962024817,0.0053969225029119605,TRUE
7,50-59,0.00886389,0.00878960825,0.00893819025,0.008869268362244402,0.008793422581017155,0.008945762430837107,TRUE
8,50-59,0.0135992,0.0135069925,0.0136919075,0.013600701665768967,0.013506924817830961,0.013695120555630564,TRUE
9,50-59,0.0107425,0.0106588975,0.0108285,0.010747993921416527,0.01066454641761925,0.010832087232681413,TRUE
10,50-59,0.00940749,0.00932750975,0.009485780749999999,0.009409605983057968,0.00933149534791214,0.009488364192329313,TRUE
11,50-59,0.07096265,0.070766095,0.0711713125,0.07097321763751335,0.07076489229762702,0.07118210928820969,TRUE
12,50-59,0.05705625,0.056863292499999996,0.0572435075,0.057061886267950765,0.05687373326338203,0.05725062394613961,TRUE
13,50-59,0.165638,0.16534197499999997,0.165944,0.16566699911604546,0.16536518422929558,0.16596925531881643,TRUE
14,50-59,0.11003,0.109777,0.11028405,0.11003833905885041,0.10978436566277805,0.11029282720018614,TRUE
15,50-59,0.0124095,0.012317495,0.012501104999999998,0.0124123025169081,0.012322677253024399,0.012502571391389687,TRUE
16,50-59,0.004519745,0.004466085999999999,0.0045761105,0.004511518468980411,0.004457400545491307,0.004566290432018689,TRUE
17,50-59,0.00644204,0.00637799925,0.00650607825,0.006435086037383804,0.006370451043860133,0.0065003725313678255,TRUE
18,50-59,0.003870985,0.0038213087500000003,0.00391919,0.003869642045654663,0.0038195297464364984,0.003920409231692084,TRUE
19,50-59,0.0029364,0.0028943575,0.0029817705,0.002935003998842011,0.0028913831186673567,0.0029792809995482466,TRUE
20,50-59,0.008073255000000001,0.008000189250000001,0.00814833925,0.008075513256311598,0.008003127122975856,0.008148548724761133,TRUE
21,50-59,0.00880869,0.00873030975,0.008885239249999998,0.008802778486487695,0.00872721624558897,0.008878989102517805,TRUE
22,50-59,0.0264391,0.026305697500000003,0.0265704,0.02643651204763905,0.02630649120712065,0.026567157986947254,TRUE
23,50-59,0.06845380000000001,0.0682464,0.068658615,0.06845158480422855,0.0682467226505907,0.06865701659720504,TRUE
24,50-59,0.008817095,0.008740884499999999,0.0088908305,0.008816179546717729,0.00874056006991043,0.008892447380967157,TRUE
25,50-59,0.00820022,0.008128475750000001,0.0082728005,0.008200074393065124,0.008127134169719141,0.008273663787105515,TRUE
26,50-59,0.0227882,0.022662495,0.02290691,0.022787300261922005,0.02266638450096258,0.022908845938592142,TRUE
27,50-59,0.09511765,0.09488376750000001,0.09536381,0.09512313083128666,0.09488505180510712,0.09536174429064652,TRUE
28,50-59,0.046724550000000004,0.0465532725,0.046897805,0.046731215106774665,0.04656004664572441,0.046902981877821576,TRUE
29,50-59,0.009534905,0.009455594999999999,0.009610753999999999,0.009537431480636757,0.009458794913366894,0.009616715453303835,TRUE
30,50-59,0.00380675,0.0037570485,0.00385653275,0.0038071037645811697,0.003757399163699041,0.003857463334832423,TRUE
31,50-59,0.00211113,0.0020740585,0.00214845025,0.0021072308169406582,0.0020703043767532933,0.0021448144703114396,TRUE
32,50-59,0.0017871599999999999,0.00175179875,0.0018222625,0.0017857771798843213,0.001751804294842308,0.0018204077024251484,TRUE
33,50-59,0.008972715,0.00889999775,0.009049305249999999,0.008968745463182735,0.008892477500927415,0.00904566158149479,TRUE
34,50-59,0.0196184,0.0195081,0.0197307075,0.01961709047519644,0.019504743021393173,0.019730072029353774,TRUE
35,50-59,0.00689522,0.0068297275,0.00696282825,0.0068934710206367735,0.006826577442876113,0.006961015493794461,TRUE
36,50-59,0.002362635,0.0023251875,0.00240152025,0.0023575557496991204,0.0023184835071884693,0.0023972848749669274,TRUE
37,50-59,0.003445645,0.00339906,0.0034933530000000003,0.003444759712976779,0.00339748702887618,0.0034926878447368143,TRUE
38,50-59,0.00727536,0.00720331775,0.0073450505,0.007269387940935686,0.007200698746748579,0.007338727534313466,TRUE
39,50-59,0.003047555,0.0030020579999999997,0.00309495025,0.0030478821600103774,0.003003426637799756,0.0030929936537546017,TRUE
40,50-59,0.037137050000000005,0.0369858925,0.0372948175,0.03713347885510276,0.036980168169596025,0.03728740051951636,TRUE
41,50-59,0.0027791,0.002736369,0.002822501,0.0027802045723386653,0.0027377550941687914,0.0028233103753737246,TRUE
42,50-59,0.006464,0.006396537250000001,0.006531172250000001,0.006458280180089633,0.006393528969334591,0.006523682860689002,TRUE
43,50-59,0.00864444,0.008568217,0.008719894999999998,0.008641793955262794,0.008566922806243661,0.00871731369191119,TRUE
44,50-59,0.00534878,0.005290308750000001,0.0054070707499999995,0.005349084733357558,0.005290152530512743,0.005408669870172946,TRUE
45,50-59,0.005076905,0.00501765825,0.00513546075,0.0050741911901773665,0.005016793901940449,0.005132241775241423,TRUE
46,50-59,0.006256045,0.006194159499999999,0.00631841625,0.0062526254480979515,0.006188912243358451,0.006316990394143848,TRUE
47,50-59,0.0106477,0.010563087500000002,0.010733902499999998,0.010648001395084731,0.010564940321367242,0.010731708408258907,TRUE
1,60-69,0.0529211,0.0527220975,0.053126,0.052932115848702124,0.05273097003666567,0.053133985906574296,TRUE
2,60-69,0.007997655,0.007917256000000001,0.0080811615,0.00799208866931713,0.007912349958377586,0.008072624428520608,TRUE
3,60-69,0.00499312,0.004927705,0.00505714,0.00498928322542759,0.0049262705088101684,0.005053097854825979,TRUE
4,60-69,0.01783415,0.017712965,0.017956209999999997,0.017828959645255257,0.01771025338097812,0.017948447022156363,TRUE
5,60-69,0.00472378,0.00466144575,0.00478499325,0.004722971640873663,0.004661666427668511,0.004785079198282085,TRUE
6,60-69,0.0064561,0.006382177500000001,0.006530421000000001,0.006453048086847518,0.006381382822915011,0.006525512892275461,TRUE
7,60-69,0.010402,0.010312597500000001,0.0104957025,0.010404074588329312,0.010313149026779279,0.010495793290748404,TRUE
8,60-69,0.0135465,0.0134443925,0.0136566025,0.013546045230798102,0.01344240196079231,0.013650476551709586,TRUE
9,60-69,0.01134325,0.011248594999999998,0.011439,0.011336270562448802,0.011241385791960563,0.01143194696365725,TRUE
10,60-69,0.00953384,0.0094405765,0.00962092075,0.009541672069860929,0.009454575777718225,0.009629562899956796,TRUE
11,60-69,0.06745115,0.0672282975,0.06768511,0.06746349285671362,0.06723810289524453,0.06768958352332213,TRUE
12,60-69,0.05262315,0.052415395000000004,0.052827402499999995,0.052624265560935905,0.05242367417739509,0.05282558168902706,TRUE
13,60-69,0.141423,0.14111192499999997,0.14174402500000002,0.1414388627251287,0.14112552760047048,0.14175277871551165,TRUE
14,60-69,0.09796905,0.0976954825,0.0982402025,0.09799380714866322,0.09772655769069818,0.09826170785294103,TRUE
15,60-69,0.01424575,0.014140792499999999,0.0143509125,0.01425093804723815,0.014144659821545592,0.014358003181916558,TRUE
16,60-69,0.0049238500000000004,0.00486174825,0.0049872530000000005,0.004918646344330547,0.004856081928445851,0.004982012787427303,TRUE
17,60-69,0.006911025,0.0068358655,0.0069838325,0.006905756694953047,0.006831623138223992,0.006980689059793782,TRUE
18,60-69,0.00436991,0.004311018999999999,0.00442814075,0.004369998091749929,0.004311033136539649,0.0044297659629773615,TRUE
19,60-69,0.0031470450000000002,0.00309692625,0.00319627375,0.0031430249242762093,0.0030930488490502612,0.0031938059032044896,TRUE
20,60-69,0.008345994999999998,0.008263709000000001,0.0084299605,0.008347803351140153,0.008266315107834496,0.00843008806645525,TRUE
21,60-69,0.009389205000000001,0.0093035795,0.0094763215,0.009386692644170401,0.009300303133869906,0.009473876943489295,TRUE
22,60-69,0.02801145,0.027861392500000002,0.028158002499999998,0.028013532761280026,0.027865404705768038,0.028162425430501764,TRUE
23,60-69,0.06415385,0.06392969750000001,0.06437731000000001,0.06415515654503418,0.06393498371142248,0.06437603544325952,TRUE
24,60-69,0.009025485,0.008941318750000002,0.009111141,0.009028447686009576,0.00894371527047148,0.009113975470919584,TRUE
25,60-69,0.008013005,0.00792911575,0.008092424249999999,0.008010644029127698,0.007930813081847801,0.008091271994612015,TRUE
26,60-69,0.0234687,0.0233314,0.0236084025,0.023472108447643837,0.023336236627799083,0.023608752238263715,TRUE
27,60-69,0.09155625,0.0912831925,0.09181624249999999,0.09157133323423085,0.09131208670275094,0.09183124141637182,TRUE
28,60-69,0.0484909,0.0482951975,0.048680104999999994,0.04846723239428453,0.04827432208807717,0.04866087417939748,TRUE
29,60-69,0.01047415,0.010383999999999999,0.010562107500000001,0.010472181193088551,0.010380960318517722,0.01056419509819637,TRUE
30,60-69,0.004480075,0.0044185965,0.0045419145,0.004479010830637007,0.004419313203716009,0.004539511196975532,TRUE
31,60-69,0.002559645,0.00251612,0.0026032442500000005,0.0025566333829900065,0.002511586016863804,0.0026024866027674126,TRUE
32,60-69,0.002004355,0.00196405925,0.0020458605,0.0020039788595411978,0.0019641314771234697,0.0020446329909053437,TRUE
33,60-69,0.009555025,0.009466384999999999,0.009642891749999999,0.009548630329789892,0.009461502443628929,0.009636552742631699,TRUE
34,60-69,0.0204911,0.020367895,0.020618,0.02048891264537228,0.02036180185943937,0.020616800234829914,TRUE
35,60-69,0.008535045000000002,0.008453536,0.0086164025,0.008531880954715434,0.008449502350529485,0.008615055732706807,TRUE
36,60-69,0.002902625,0.002855717,0.0029522002499999997,0.0028999075394854894,0.0028519132649054415,0.0029487071116157835,TRUE
37,60-69,0.003758375,0.00370313675,0.0038136447499999998,0.0037555626543863923,0.0037009125840924213,0.0038110166360772403,TRUE
38,60-69,0.00866428,0.00858058725,0.008748842750000001,0.008662822755196819,0.008579816785011258,0.0087466246870633,TRUE
39,60-69,0.0036380600000000003,0.003583669,0.0036926635000000003,0.003637904804678481,0.0035841208063388816,0.0036924929050195852,TRUE
40,60-69,0.0432984,0.0431154975,0.04347801500000001,0.04329534755981204,0.04311254859871043,0.043478886378224835,TRUE
41,60-69,0.003387765,0.0033362987499999997,0.00344191075,0.003382346894560222,0.0033304941950752717,0.0034350041100481275,TRUE
42,60-69,0.00853505,0.0084506375,0.00861839275,0.008536098081945108,0.008453699196062928,0.008619293134801006,TRUE
43,60-69,0.01050245,0.0104098,0.010591205,0.010499592520081433,0.010408253068642487,0.010591724957651275,TRUE
44,60-69,0.006862465,0.006788906250000001,0.00694048975,0.0068583140136192124,0.006784435176288726,0.006932991735918083,TRUE
