pref_idx,age_group,median,lwr_95CrI,upr_95CrI,census_mean,census_lwr95,census_upr95,overlap
43,60-69,0.0110536,0.010964897500000001,0.0111482,0.011055444872724467,0.010964425704904631,0.011147211103491874,TRUE
44,60-69,0.00741037,0.00733630675,0.007483110750000001,0.0074123246801853955,0.007337728679898691,0.007487673309777004,TRUE
45,60-69,0.00706348,0.00698816875,0.0071382634999999995,0.007061714881645826,0.006988900787903267,0.0071352821403932705,TRUE
46,60-69,0.00896515,0.008881898499999999,0.009050300750000002,0.008963718349162812,0.0088817124568239,0.009046474500417769,TRUE
47,60-69,0.0122095,0.0121132975,0.0123068,0.012215261290808853,0.012119623243899072,0.012311644628571879,TRUE
1,70-79,0.05239295,0.0522036875,0.0525773025,0.052738693511844556,0.05255462030332434,0.05292337542569967,TRUE
2,70-79,0.00783882,0.0077672572499999995,0.007909248499999999,0.007885977669564108,0.00781334646088009,0.007959278626394065,TRUE
3,70-79,0.004564805,0.004507919000000001,0.00462092125,0.004593983217630522,0.004538536202970433,0.00465010446071364,TRUE
4,70-79,0.01537205,0.01527129,0.015474004999999999,0.015466386547178936,0.015364922803371045,0.015568509722489543,TRUE
5,70-79,0.004603895,0.0045493487499999995,0.00465840675,0.004632422885951099,0.004576744037631679,0.004688775910378645,TRUE
6,70-79,0.00575473,0.0056929697500000005,0.0058141602499999995,0.0057889786208130435,0.0057267322036583974,0.0058518976400482045,TRUE
7,70-79,0.008640035,0.008564822750000001,0.00871617025,0.008696576389540868,0.0086203176396805,0.008773503784353674,TRUE
8,70-79,0.0133508,0.013254797500000002,0.013444705,0.013439535464579705,0.013344879484835618,0.013534853634292418,TRUE
9,70-79,0.01024335,0.010162595000000002,0.010325507500000001,0.010308562480403741,0.010225573583247893,0.01039221782866132,TRUE
10,70-79,0.00973344,0.00965584675,0.00981317,0.009797332605872944,0.009716415402057208,0.009878916956554493,TRUE
11,70-79,0.06901005,0.0688047,0.069210305,0.0694746519615745,0.06926520282681445,0.06968468702467748,FALSE
12,70-79,0.05483785,0.054653075,0.05503362,0.05519227805520078,0.055004207445263444,0.05538095403123938,TRUE
13,70-79,0.132117,0.131833975,0.13239305,0.13299150961611703,0.13271164736893523,0.13327187134765575,FALSE
14,70-79,0.0946567,0.09441638000000001,0.094903,0.09527510934048512,0.0950331947685487,0.09551757472734011,FALSE
15,70-79,0.0139448,0.0138493,0.0140383025,0.014040044568758292,0.013943318829195042,0.01413743168102051,TRUE
16,70-79,0.005657355,0.005596009,0.005722781000000001,0.005691728031375272,0.005630006528208457,0.005754122268976893,TRUE
17,70-79,0.007149385,0.007082032250000001,0.0072187119999999995,0.007197252183709729,0.007127856226812693,0.007267318826081444,TRUE
18,70-79,0.004346935,0.0042954180000000005,0.004401731000000001,0.004376630807357034,0.0043225135764204635,0.004431422562524854,TRUE
19,70-79,0.003113665,0.00306836925,0.0031604210000000005,0.0031277844402599728,0.003082058966112693,0.0031741861382700944,TRUE
20,70-79,0.0082055200000000009,0.008130178000000002,0.00827997,0.00825903730773523,0.008184713972182983,0.00833402988371368,TRUE
21,70-79,0.009928,0.00984880975,0.0100125025,0.009993428056706482,0.009911709762939664,0.010075813230460792,TRUE
22,70-79,0.0265336,0.0264049975,0.0266649,0.026709192394968478,0.026576511638592763,0.0268425172818231,TRUE
23,70-79,0.06249705,0.0622989825,0.062696,0.06289261161232267,0.06269264506448165,0.06309317304640887,TRUE
24,70-79,0.00895747,0.008879398,0.009033881249999999,0.009014899357154119,0.00893726375942757,0.00909320316660786,TRUE
25,70-79,0.00755812,0.007487087000000001,0.007630090250000001,0.007608928631530094,0.0075375807530030075,0.0076809466352561395,TRUE
26,70-79,0.02749405,0.027355894999999998,0.0276265,0.027669652678996882,0.02753466783009969,0.0278052803512237,TRUE
27,70-79,0.104099,0.103854975,0.104357025,0.10479982144154071,0.10454742338756069,0.1050527573476746,FALSE
28,70-79,0.051886,0.0517070875,0.052069504999999995,0.05222923505060042,0.0520460055608133,0.052413073939075704,TRUE
29,70-79,0.0118744,0.011787595,0.011958802499999999,0.011951725445111874,0.011862414784440544,0.012041700320603707,TRUE
30,70-79,0.00506951,0.005011649500000001,0.0051289002499999995,0.005100784558944663,0.005042355744049251,0.005159886912526084,TRUE
31,70-79,7.266865e-4,7.23342975e-4,7.300202e-4,0.0023811337399317297,0.0023412657444914164,0.002421678975397602,FALSE
32,70-79,0.00190308,0.0018680195,0.0019394835,0.0019122406429521665,0.0018765397518712382,0.001948619412204019,TRUE
33,70-79,0.009803095000000001,0.009721369249999999,0.009883594499999999,0.009862874897479456,0.00978168902871266,0.009944727823911542,TRUE
34,70-79,0.02082755,0.0207137925,0.0209466225,0.020963613399678664,0.020845759906350493,0.021082118842996482,TRUE
35,70-79,0.0171206,0.017053795,0.0171856,0.009076898822187306,0.008998997978028467,0.009155467793694467,FALSE
36,70-79,0.002893405,0.00284967425,0.0029375312499999996,0.0029065349207558267,0.002862463651056083,0.002951282715430448,TRUE
37,70-79,0.00371594,0.0036674375,0.0037671715,0.0037369734695432057,0.0036869767919315063,0.0037876455419350455,TRUE
38,70-79,0.00865488,0.008577989000000001,0.00872857225,0.008711633402477499,0.008635308948969333,0.008788626480446092,TRUE
39,70-79,0.00384424,0.0037960980000000004,0.0038943305,0.0038689437593995616,0.003818069362146535,0.00392049337182627,TRUE
40,70-79,0.04099265,0.040830692499999995,0.041158305,0.04124983835853759,0.04108610192890157,0.0414141991293959,TRUE
41,70-79,0.003101305,0.0030559295,0.003147271,0.0031185730911693276,0.003072915285909673,0.0031649071328281137,TRUE
42,70-79,0.00800403,0.007930237,0.008079141,0.008058336182356369,0.007984918205407676,0.008132423672877732,TRUE
43,70-79,0.009309405,0.009226809749999999,0.009393157,0.009371661993087945,0.009292512644862114,0.009451479067500825,TRUE
44,70-79,0.006833885,0.00676550925,0.006903130250000001,0.006874677824208488,0.006806851538239533,0.006943175234663346,TRUE
45,70-79,0.00598522,0.00591946625,0.006049961,0.006020502337379832,0.00595702403604856,0.006084652925696798,TRUE
46,70-79,0.006958825,0.0068919969999999995,0.0070292205,0.007000625308890192,0.006932181768709901,0.007069739802146731,TRUE
47,70-79,0.007887205000000001,0.00781854525,0.0079588905,0.00794018291613598,0.007867303334851321,0.008013732171795334,TRUE
